Class,Number of commentsComment,Number of line comments,Number of Block comments,Number of Javadoc comments,Number of Licence comments,Number of comments in methode,Number of method comments,Number of class comments
/extensions/grapher/src/com/google/inject/grapher/Node.java,4,0,1,3,1,0,2,1
/extensions/grapher/src/com/google/inject/grapher/NodeCreator.java,3,0,1,2,1,0,1,1
/extensions/grapher/src/com/google/inject/grapher/NodeId.java,5,0,1,4,1,2,1,1
/extensions/grapher/src/com/google/inject/grapher/ProviderAliasCreator.java,2,0,1,1,1,0,0,1
/extensions/grapher/src/com/google/inject/grapher/RootKeySetCreator.java,3,0,1,2,1,0,1,1
/extensions/grapher/src/com/google/inject/grapher/ShortNameFactory.java,5,0,2,3,1,1,2,1
/extensions/grapher/src/com/google/inject/grapher/TransitiveDependencyVisitor.java,3,0,1,2,1,0,1,1
/extensions/grapher/test/com/google/inject/grapher/AbstractInjectorGrapherTest.java,2,0,1,1,2,0,0,0
/extensions/grapher/test/com/google/inject/grapher/AllTests.java,2,0,1,1,1,0,0,1
/extensions/grapher/test/com/google/inject/grapher/demo/AssistedInjectModule.java,2,0,1,1,1,0,0,1
/extensions/grapher/test/com/google/inject/grapher/demo/BackToTheFutureModule.java,2,0,1,1,1,0,0,1
/extensions/grapher/test/com/google/inject/grapher/demo/DanceParty.java,1,0,1,0,1,0,0,0
/extensions/grapher/test/com/google/inject/grapher/demo/DancePartyFactory.java,2,0,1,1,1,0,0,1
/extensions/grapher/test/com/google/inject/grapher/demo/DancePartyImpl.java,1,0,1,0,1,0,0,0
/extensions/grapher/test/com/google/inject/grapher/demo/DeLorian.java,3,2,1,0,1,0,1,1
/extensions/grapher/test/com/google/inject/grapher/demo/DocBrown.java,2,1,1,0,1,0,1,0
/extensions/grapher/test/com/google/inject/grapher/demo/Driver.java,1,0,1,0,1,0,0,0
/extensions/grapher/test/com/google/inject/grapher/demo/EnergySource.java,1,0,1,0,1,0,0,0
/extensions/grapher/test/com/google/inject/grapher/demo/EnergySourceProvider.java,2,1,1,0,1,0,1,0
/extensions/grapher/test/com/google/inject/grapher/demo/FluxCapacitor.java,1,0,1,0,1,0,0,0
/extensions/grapher/test/com/google/inject/grapher/demo/InjectorGrapherDemo.java,3,1,1,1,1,1,0,1
/extensions/grapher/test/com/google/inject/grapher/demo/Inventor.java,1,0,1,0,1,0,0,0
/extensions/grapher/test/com/google/inject/grapher/demo/Lightning.java,1,0,1,0,1,0,0,0
/extensions/grapher/test/com/google/inject/grapher/demo/MartyMcFly.java,1,0,1,0,1,0,0,0
/extensions/grapher/test/com/google/inject/grapher/demo/MultibinderModule.java,2,0,1,1,1,0,0,1
/extensions/grapher/test/com/google/inject/grapher/demo/Nuclear.java,1,0,1,0,1,0,0,0
/extensions/grapher/test/com/google/inject/grapher/demo/Person.java,1,0,1,0,1,0,0,0
/extensions/grapher/test/com/google/inject/grapher/demo/PinballParts.java,3,2,1,0,1,0,1,1
/extensions/grapher/test/com/google/inject/grapher/demo/Plutonium.java,1,0,1,0,1,0,0,0
/extensions/grapher/test/com/google/inject/grapher/demo/PlutoniumProvider.java,1,0,1,0,1,0,0,0
/extensions/grapher/test/com/google/inject/grapher/demo/PrivateTestModule.java,2,0,1,1,1,0,0,1
/extensions/grapher/test/com/google/inject/grapher/demo/Renewable.java,1,0,1,0,1,0,0,0
/extensions/grapher/test/com/google/inject/grapher/demo/Used.java,1,0,1,0,1,0,0,0
/extensions/grapher/test/com/google/inject/grapher/ShortNameFactoryTest.java,4,1,1,2,1,0,2,1
/extensions/grapher/test/com/google/inject/grapher/TransitiveDependencyVisitorTest.java,8,6,1,1,1,6,0,1
/extensions/jmx/src/com/google/inject/tools/jmx/ManagedBinding.java,1,0,1,0,1,0,0,0
/extensions/jmx/src/com/google/inject/tools/jmx/ManagedBindingMBean.java,5,0,1,4,1,0,3,1
/extensions/jmx/src/com/google/inject/tools/jmx/Manager.java,10,5,1,4,1,5,3,1
/extensions/jmx/src/com/google/inject/tools/jmx/package-info.java,2,0,1,1,1,0,0,1
/extensions/jmx/test/com/google/inject/tools/jmx/JmxTest.java,3,1,1,1,1,1,0,1
/extensions/jndi/src/com/google/inject/jndi/JndiIntegration.java,3,0,1,2,1,0,1,1
/extensions/jndi/src/com/google/inject/jndi/package-info.java,2,0,1,1,1,0,0,1
/extensions/persist/src/com/google/inject/persist/finder/DynamicFinder.java,3,0,1,2,1,0,1,1
/extensions/persist/src/com/google/inject/persist/finder/Finder.java,6,1,1,4,1,4,0,1
/extensions/persist/src/com/google/inject/persist/finder/FirstResult.java,2,0,1,1,1,0,0,1
/extensions/persist/src/com/google/inject/persist/finder/MaxResults.java,2,0,1,1,1,0,0,1
/extensions/persist/src/com/google/inject/persist/finder/package-info.java,2,0,1,1,1,0,0,1
/extensions/persist/src/com/google/inject/persist/jpa/Jpa.java,2,0,1,1,1,0,0,1
/extensions/persist/src/com/google/inject/persist/jpa/JpaFinderProxy.java,26,22,1,3,1,20,4,1
/extensions/persist/src/com/google/inject/persist/jpa/JpaLocalTxnInterceptor.java,24,21,1,2,1,18,4,1
/extensions/persist/src/com/google/inject/persist/jpa/JpaPersistModule.java,9,5,1,3,1,5,2,1
/extensions/persist/src/com/google/inject/persist/jpa/JpaPersistOptions.java,6,0,1,5,1,0,4,1
/extensions/persist/src/com/google/inject/persist/jpa/JpaPersistService.java,3,1,1,1,1,1,0,1
/extensions/persist/src/com/google/inject/persist/jpa/package-info.java,2,0,1,1,1,0,0,1
/extensions/persist/src/com/google/inject/persist/package-info.java,2,0,1,1,1,0,0,1
/extensions/persist/src/com/google/inject/persist/PersistFilter.java,2,0,1,1,1,0,0,1
/extensions/persist/src/com/google/inject/persist/PersistModule.java,4,2,1,1,1,2,0,1
/extensions/persist/src/com/google/inject/persist/PersistService.java,4,0,1,3,1,0,2,1
/extensions/persist/src/com/google/inject/persist/Transactional.java,4,0,1,3,1,2,0,1
/extensions/persist/src/com/google/inject/persist/UnitOfWork.java,4,0,1,3,1,0,2,1
/extensions/persist/test/com/google/inject/persist/AllTests.java,2,0,1,1,1,0,0,1
/extensions/persist/test/com/google/inject/persist/EdslTest.java,1,0,0,1,0,0,0,1
/extensions/persist/test/com/google/inject/persist/jpa/ClassLevelManagedLocalTransactionsTest.java,11,9,1,1,2,9,0,0
/extensions/persist/test/com/google/inject/persist/jpa/CustomPropsEntityManagerFactoryProvisionTest.java,4,2,1,1,2,2,0,0
/extensions/persist/test/com/google/inject/persist/jpa/DynamicFinderTest.java,5,3,1,1,2,3,0,0
/extensions/persist/test/com/google/inject/persist/jpa/EnsureJpaCanTakeObjectsInPropertiesTest.java,3,2,0,1,1,2,0,0
/extensions/persist/test/com/google/inject/persist/jpa/EntityManagerFactoryProvisionTest.java,4,2,1,1,2,2,0,0
/extensions/persist/test/com/google/inject/persist/jpa/EntityManagerPerRequestProvisionTest.java,11,9,1,1,2,9,0,0
/extensions/persist/test/com/google/inject/persist/jpa/EntityManagerProvisionTest.java,9,7,1,1,2,7,0,0
/extensions/persist/test/com/google/inject/persist/jpa/JoiningLocalTransactionsTest.java,8,6,1,1,2,5,1,0
/extensions/persist/test/com/google/inject/persist/jpa/JpaParentTestEntity.java,2,0,1,1,1,0,0,1
/extensions/persist/test/com/google/inject/persist/jpa/JpaPersistServiceTest.java,2,1,1,0,1,1,0,0
/extensions/persist/test/com/google/inject/persist/jpa/JpaTestEntity.java,2,0,1,1,1,0,0,1
/extensions/persist/test/com/google/inject/persist/jpa/JpaWorkManagerTest.java,7,5,1,1,2,5,0,0
/extensions/persist/test/com/google/inject/persist/jpa/ManagedLocalTransactionsAcrossRequestTest.java,9,7,1,1,2,7,0,0
/extensions/persist/test/com/google/inject/persist/jpa/ManagedLocalTransactionsTest.java,8,6,1,1,2,6,0,0
/extensions/persist/test/com/google/inject/persist/jpa/ManualLocalTransactionsConfidenceTest.java,3,1,1,1,2,1,0,0
/extensions/persist/test/com/google/inject/persist/jpa/ManualLocalTransactionsTest.java,6,4,1,1,2,4,0,0
/extensions/persist/test/com/google/inject/persist/jpa/ManualLocalTransactionsWithCustomMatcherTest.java,6,4,1,1,2,4,0,0
/extensions/persist/test/com/google/inject/persist/jpa/TrackedEntityManagerFactory.java,1,0,0,1,0,0,0,1
/extensions/servlet/src/com/google/inject/servlet/AbstractServletModuleBinding.java,2,0,1,1,1,0,0,1
/extensions/servlet/src/com/google/inject/servlet/ContinuingHttpServletRequest.java,10,8,1,1,1,7,1,1
/extensions/servlet/src/com/google/inject/servlet/DefaultFilterPipeline.java,2,0,1,1,1,0,0,1
/extensions/servlet/src/com/google/inject/servlet/FilterChainInvocation.java,14,10,1,3,1,8,4,1
/extensions/servlet/src/com/google/inject/servlet/FilterDefinition.java,15,13,1,1,1,10,3,1
/extensions/servlet/src/com/google/inject/servlet/FilterPipeline.java,2,0,1,1,1,0,0,1
/extensions/servlet/src/com/google/inject/servlet/FiltersModuleBuilder.java,4,2,1,1,1,1,1,1
/extensions/servlet/src/com/google/inject/servlet/GuiceFilter.java,19,15,1,3,1,11,6,1
/extensions/servlet/src/com/google/inject/servlet/GuiceServletContextListener.java,5,2,1,2,1,2,1,1
/extensions/servlet/src/com/google/inject/servlet/InstanceFilterBinding.java,3,0,1,2,1,0,1,1
/extensions/servlet/src/com/google/inject/servlet/InstanceFilterBindingImpl.java,2,0,1,1,1,0,0,1
/extensions/servlet/src/com/google/inject/servlet/InstanceServletBinding.java,3,0,1,2,1,0,1,1
/extensions/servlet/src/com/google/inject/servlet/InstanceServletBindingImpl.java,2,0,1,1,1,0,0,1
/extensions/servlet/src/com/google/inject/servlet/InternalServletModule.java,9,6,1,2,1,5,2,1
/extensions/servlet/src/com/google/inject/servlet/LinkedFilterBinding.java,3,0,1,2,1,0,1,1
/extensions/servlet/src/com/google/inject/servlet/LinkedFilterBindingImpl.java,2,0,1,1,1,0,0,1
/extensions/servlet/src/com/google/inject/servlet/LinkedServletBinding.java,3,0,1,2,1,0,1,1
/extensions/servlet/src/com/google/inject/servlet/LinkedServletBindingImpl.java,2,0,1,1,1,0,0,1
/extensions/servlet/src/com/google/inject/servlet/ManagedFilterPipeline.java,20,16,1,3,1,14,4,1
/extensions/servlet/src/com/google/inject/servlet/ManagedServletPipeline.java,19,14,1,4,1,13,4,1
/extensions/servlet/src/com/google/inject/servlet/package-info.java,2,0,1,1,1,0,0,1
/extensions/servlet/src/com/google/inject/servlet/RequestParameters.java,2,0,1,1,1,0,0,1
/extensions/servlet/src/com/google/inject/servlet/RequestScoped.java,2,0,1,1,1,0,0,1
/extensions/servlet/src/com/google/inject/servlet/RequestScoper.java,3,0,0,3,0,0,2,1
/extensions/servlet/src/com/google/inject/servlet/ScopingException.java,2,0,1,1,1,0,0,1
/extensions/servlet/src/com/google/inject/servlet/ScopingOnly.java,2,0,1,1,1,0,0,1
/extensions/servlet/src/com/google/inject/servlet/ServletDefinition.java,28,24,1,3,1,22,4,1
/extensions/servlet/src/com/google/inject/servlet/ServletModule.java,20,2,1,17,1,2,16,1
/extensions/servlet/src/com/google/inject/servlet/ServletModuleBinding.java,6,0,1,5,1,0,4,1
/extensions/servlet/src/com/google/inject/servlet/ServletModuleTargetVisitor.java,6,0,1,5,1,0,4,1
/extensions/servlet/src/com/google/inject/servlet/ServletScopes.java,34,20,1,13,1,19,13,1
/extensions/servlet/src/com/google/inject/servlet/ServletsModuleBuilder.java,4,2,1,1,1,0,2,1
/extensions/servlet/src/com/google/inject/servlet/ServletUtils.java,26,20,1,5,1,19,4,2
/extensions/servlet/src/com/google/inject/servlet/SessionScoped.java,2,0,1,1,1,0,0,1
/extensions/servlet/src/com/google/inject/servlet/UriPatternMatcher.java,6,0,1,5,1,0,4,1
/extensions/servlet/src/com/google/inject/servlet/UriPatternType.java,12,8,1,3,1,10,0,1
/extensions/servlet/test/com/google/inject/servlet/AllTests.java,7,5,1,1,1,5,0,1
/extensions/servlet/test/com/google/inject/servlet/ContextPathTest.java,56,54,1,1,1,26,6,23
/extensions/servlet/test/com/google/inject/servlet/ContinuingHttpServletRequestTest.java,6,5,1,0,1,5,0,0
/extensions/servlet/test/com/google/inject/servlet/ContinuingRequestIntegrationTest.java,7,5,1,1,2,5,0,0
/extensions/servlet/test/com/google/inject/servlet/DummyFilterImpl.java,2,0,1,1,1,0,0,1
/extensions/servlet/test/com/google/inject/servlet/DummyServlet.java,2,0,1,1,1,0,0,1
/extensions/servlet/test/com/google/inject/servlet/EdslTest.java,4,2,1,1,1,2,0,1
/extensions/servlet/test/com/google/inject/servlet/ExtensionSpiTest.java,3,1,1,1,1,1,0,1
/extensions/servlet/test/com/google/inject/servlet/FilterDefinitionTest.java,11,10,0,1,0,9,1,1
/extensions/servlet/test/com/google/inject/servlet/FilterDispatchIntegrationTest.java,16,13,1,2,1,13,1,1
/extensions/servlet/test/com/google/inject/servlet/FilterPipelineTest.java,6,5,0,1,0,5,0,1
/extensions/servlet/test/com/google/inject/servlet/InjectedFilterPipelineTest.java,17,16,0,1,0,16,0,1
/extensions/servlet/test/com/google/inject/servlet/InvalidScopeBindingTest.java,3,2,0,1,0,2,0,1
/extensions/servlet/test/com/google/inject/servlet/MultiModuleDispatchIntegrationTest.java,5,4,0,1,0,4,0,1
/extensions/servlet/test/com/google/inject/servlet/MultipleServletInjectorsTest.java,10,8,1,1,1,8,0,1
/extensions/servlet/test/com/google/inject/servlet/ScopeRequestIntegrationTest.java,9,7,1,1,2,7,0,0
/extensions/servlet/test/com/google/inject/servlet/ServletDefinitionPathsTest.java,23,21,1,1,1,17,4,1
/extensions/servlet/test/com/google/inject/servlet/ServletDefinitionTest.java,6,4,1,1,1,4,0,1
/extensions/servlet/test/com/google/inject/servlet/ServletDispatchIntegrationTest.java,13,11,1,1,1,10,1,1
/extensions/servlet/test/com/google/inject/servlet/ServletModuleTest.java,6,4,1,1,1,4,0,1
/extensions/servlet/test/com/google/inject/servlet/ServletPipelineRequestDispatcherTest.java,6,4,1,1,1,3,1,1
/extensions/servlet/test/com/google/inject/servlet/ServletScopesTest.java,6,4,1,1,1,4,0,1
/extensions/servlet/test/com/google/inject/servlet/ServletSpiVisitor.java,5,2,2,1,1,2,1,1
/extensions/servlet/test/com/google/inject/servlet/ServletTest.java,6,4,1,1,1,4,0,1
/extensions/servlet/test/com/google/inject/servlet/ServletTestUtils.java,6,1,0,5,1,0,4,1
/extensions/servlet/test/com/google/inject/servlet/ServletUtilsTest.java,5,4,0,1,1,3,0,1
/extensions/servlet/test/com/google/inject/servlet/TransferRequestIntegrationTest.java,3,1,1,1,3,0,0,0
/extensions/servlet/test/com/google/inject/servlet/UriPatternTypeTest.java,1,0,1,0,1,0,0,0
/extensions/servlet/test/com/google/inject/servlet/VarargsFilterDispatchIntegrationTest.java,11,10,0,1,0,10,0,1
/extensions/servlet/test/com/google/inject/servlet/VarargsServletDispatchIntegrationTest.java,11,9,1,1,1,9,0,1
/extensions/spring/src/com/google/inject/spring/package-info.java,2,0,1,1,1,0,0,1
/extensions/spring/src/com/google/inject/spring/SpringIntegration.java,4,0,1,3,1,0,2,1
/extensions/spring/test/com/google/inject/spring/SpringIntegrationTest.java,2,0,1,1,1,0,0,1
/extensions/struts2/example/src/com/google/inject/struts2/example/Count.java,1,0,1,0,1,0,0,0
/extensions/struts2/example/src/com/google/inject/struts2/example/Counter.java,3,0,1,2,1,0,1,1
/extensions/struts2/example/src/com/google/inject/struts2/example/ExampleListener.java,4,2,1,1,1,2,0,1
/extensions/struts2/example/src/com/google/inject/struts2/example/Main.java,2,0,1,1,1,0,0,1
/extensions/struts2/example/src/com/google/inject/struts2/example/Service.java,0,0,0,0,0,0,0,0
/extensions/struts2/example/src/com/google/inject/struts2/example/ServiceImpl.java,0,0,0,0,0,0,0,0
/extensions/struts2/src/com/google/inject/struts2/GuiceObjectFactory.java,22,19,1,2,1,19,1,1
/extensions/struts2/src/com/google/inject/struts2/Struts2Factory.java,20,17,1,2,1,17,1,1
/extensions/struts2/src/com/google/inject/struts2/Struts2GuicePluginModule.java,2,0,1,1,1,0,0,1
/extensions/struts2/test/com/google/inject/struts2/Struts2FactoryTest.java,3,1,1,1,1,1,0,1
/extensions/testlib/src/com/google/inject/testing/fieldbinder/Bind.java,4,0,1,3,1,2,0,1
/extensions/testlib/src/com/google/inject/testing/fieldbinder/BoundFieldModule.java,34,16,1,17,1,15,16,2
/extensions/testlib/src/com/google/inject/testing/throwingproviders/CheckedProviderSubject.java,4,0,1,3,0,0,2,2
/extensions/testlib/test/com/google/inject/testing/fieldbinder/BoundFieldModuleTest.java,8,6,1,1,1,6,0,1
/extensions/testlib/test/com/google/inject/testing/fieldbinder/TestPermit.java,1,0,0,1,0,0,0,1
/extensions/testlib/test/com/google/inject/testing/throwingproviders/CheckedProviderSubjectTest.java,1,0,0,1,0,0,0,1
/extensions/throwingproviders/src/com/google/inject/throwingproviders/CheckedProvider.java,2,0,1,1,1,0,0,1
/extensions/throwingproviders/src/com/google/inject/throwingproviders/CheckedProviderMethod.java,6,4,1,1,1,4,0,1
/extensions/throwingproviders/src/com/google/inject/throwingproviders/CheckedProviderMethodsModule.java,11,7,1,3,1,7,2,1
/extensions/throwingproviders/src/com/google/inject/throwingproviders/CheckedProviders.java,16,11,0,5,0,11,4,1
/extensions/throwingproviders/src/com/google/inject/throwingproviders/CheckedProviderWithDependencies.java,2,0,1,1,1,0,0,1
/extensions/throwingproviders/src/com/google/inject/throwingproviders/CheckedProvides.java,5,1,1,3,1,3,0,1
/extensions/throwingproviders/src/com/google/inject/throwingproviders/CheckedProvideUtils.java,8,5,1,2,1,5,1,1
/extensions/throwingproviders/src/com/google/inject/throwingproviders/package-info.java,2,0,1,1,1,0,0,1
/extensions/throwingproviders/src/com/google/inject/throwingproviders/ProviderChecker.java,6,5,0,1,0,5,0,1
/extensions/throwingproviders/src/com/google/inject/throwingproviders/ThrowingInject.java,2,0,1,1,1,0,0,1
/extensions/throwingproviders/src/com/google/inject/throwingproviders/ThrowingProvider.java,2,0,1,1,1,0,0,1
/extensions/throwingproviders/src/com/google/inject/throwingproviders/ThrowingProviderBinder.java,31,19,1,11,1,19,10,1
/extensions/throwingproviders/test/com/google/inject/throwingproviders/CheckedProviderMethodsModuleTest.java,3,1,1,1,1,1,0,1
/extensions/throwingproviders/test/com/google/inject/throwingproviders/CheckedProvidersTest.java,3,2,0,1,0,2,0,1
/extensions/throwingproviders/test/com/google/inject/throwingproviders/CheckedProviderTest.java,19,17,1,1,1,16,1,1
/extensions/throwingproviders/test/com/google/inject/throwingproviders/TestScope.java,2,0,1,1,1,0,0,1
/extensions/throwingproviders/test/com/google/inject/throwingproviders/ThrowingProviderTest.java,9,7,1,1,1,7,0,1
/tools/OsgiWrapper.java,1,0,0,1,0,0,0,1
